transaction_id,merchant_id,payment_method,amount_inr,hour_of_day,merchant_txn_count_7d,merchant_avg_amount_7d,device_risk_score,is_new_merchant,is_fraud
txn_000373,merch_0019,netbanking,263.15,12,24,180.23,0.1192,0,0
txn_000374,merch_0007,card,5000.47,13,16,2553.93,0.1601,0,0
txn_000375,merch_0170,upi,287.75,18,26,331.8,0.0792,1,0
txn_000376,merch_0000,card,1811.6,18,25,1882.3,0.219,1,0
txn_000377,merch_0056,netbanking,337.5,15,22,356.46,0.0793,0,0
txn_000378,merch_0063,upi,297.81,16,28,270.77,0.2266,0,0
txn_000379,merch_0117,wallet,349.7,16,28,285.69,0.0633,0,0
txn_000380,merch_0027,card,2531.38,16,27,1863.56,0.1781,0,0
txn_000381,merch_0120,upi,3981.43,14,27,3147.73,0.0599,0,0
txn_000382,merch_0106,upi,8595.99,19,140,8973.19,0.3538,1,1
txn_000383,merch_0164,wallet,4891.74,16,19,3146.13,0.0825,0,0
txn_000384,merch_0174,upi,1599.14,13,24,1672.76,0.1351,1,0
txn_000385,merch_0164,netbanking,4773.88,16,19,2993.61,0.8835,0,0
txn_000386,merch_0048,wallet,2154.53,15,35,1738.51,0.1252,0,1
txn_000387,merch_0119,upi,5281.66,12,21,2444.62,0.3568,0,0
txn_000388,merch_0043,upi,623.29,13,34,765.56,0.1352,0,0
txn_000389,merch_0055,card,2296.31,11,30,3817.75,0.3606,0,0
txn_000390,merch_0155,upi,563.98,10,20,486.1,0.2126,0,0
txn_000391,merch_0110,netbanking,160.1,16,19,105.33,0.0728,0,0
txn_000392,merch_0133,upi,1986.88,20,16,2045.63,0.1008,0,0
txn_000393,merch_0107,card,1914.27,15,36,1151.63,0.2068,1,0
txn_000394,merch_0188,netbanking,549.04,14,19,450.61,0.8764,0,0
txn_000395,merch_0147,upi,200.99,9,29,214.36,0.3338,0,0
txn_000396,merch_0113,upi,24701.53,17,23,24111.69,0.3256,0,0
txn_000397,merch_0077,upi,593.66,13,22,806.55,0.2406,0,0
txn_000398,merch_0129,upi,652.18,20,16,561.11,0.1622,0,0
txn_000399,merch_0036,card,539.26,12,32,1457.72,0.0773,0,0
txn_000400,merch_0019,netbanking,194.81,3,182,194.15,0.0252,0,1
txn_000401,merch_0025,upi,1814.64,17,17,1306.43,0.3097,0,1
txn_000402,merch_0028,card,686.38,14,17,579.89,0.0588,0,0
txn_000403,merch_0000,card,2391.73,10,34,1972.89,0.9852,1,0
txn_000404,merch_0118,upi,4775.69,12,11,3961.36,0.1248,1,0
txn_000405,merch_0034,upi,3134.66,15,17,3367.63,0.062,1,0
txn_000406,merch_0197,wallet,375.92,14,14,1284.23,0.1471,1,0
txn_000407,merch_0058,card,1438.66,20,23,1473.49,0.2908,1,0
txn_000408,merch_0068,card,1814.81,18,15,1813.96,0.1117,0,0
txn_000409,merch_0160,card,123.56,11,20,356.35,0.0591,0,0
txn_000410,merch_0178,upi,177.14,1,22,874.06,0.0403,1,0
txn_000411,merch_0011,card,1038.44,12,9,533.36,0.3506,0,0
txn_000412,merch_0019,card,206.29,16,32,192.16,0.1182,0,0
txn_000413,merch_0180,card,2590.5,12,25,2194.15,0.163,0,0
txn_000414,merch_0042,upi,1252.54,19,21,1075.9,0.0192,0,0
txn_000415,merch_0125,upi,8623.63,12,23,14507.17,0.0875,1,0
txn_000416,merch_0049,upi,108.37,14,28,133.28,0.2213,1,0
txn_000417,merch_0028,wallet,833.35,17,20,453.94,0.0329,0,0
txn_000418,merch_0184,upi,682.91,17,28,916.23,0.0582,0,0
txn_000419,merch_0038,card,188.13,17,22,196.98,0.1969,0,0
txn_000420,merch_0183,upi,1341.31,21,36,2181.03,0.2132,0,0
txn_000421,merch_0170,upi,232.67,3,28,403.73,0.2474,1,0
txn_000422,merch_0177,card,9385.68,9,24,6380.59,0.2093,0,0
txn_000423,merch_0150,card,10.0,7,23,1591.86,0.1564,0,0
txn_000424,merch_0171,card,327.5,16,26,448.2,0.1288,0,0
txn_000425,merch_0037,upi,112.44,18,27,112.3,0.2695,0,0
txn_000426,merch_0083,netbanking,1076.1,2,24,617.21,0.0258,0,0
txn_000427,merch_0150,upi,565.2,21,13,1650.34,0.1008,0,0
txn_000428,merch_0127,upi,301.74,11,14,542.98,0.1098,0,0
txn_000429,merch_0125,card,9440.01,13,23,15493.91,0.2835,1,0
txn_000430,merch_0044,upi,256.74,13,15,212.2,0.2278,0,0
txn_000431,merch_0051,upi,742.45,1,25,664.36,0.2285,0,0
txn_000432,merch_0079,card,43.5,16,13,108.58,0.0745,0,0
txn_000433,merch_0177,card,6554.64,10,19,6070.79,0.3339,0,0
txn_000434,merch_0123,netbanking,382.29,13,29,202.11,0.1322,1,0
txn_000435,merch_0118,upi,4739.36,13,22,4108.53,0.8799,1,0
txn_000436,merch_0007,upi,2930.68,18,26,2467.65,0.2112,0,0
txn_000437,merch_0084,upi,468.49,13,12,474.51,0.1556,1,0
txn_000438,merch_0128,wallet,1541.95,17,18,1216.4,0.0621,1,0
txn_000439,merch_0007,card,1396.23,17,189,2571.98,0.3072,0,0
txn_000440,merch_0156,card,9508.57,20,16,10741.59,0.0887,0,0
txn_000441,merch_0095,upi,175.59,22,28,167.28,0.1064,1,0
txn_000442,merch_0101,card,471.48,17,21,670.59,0.3317,0,0
txn_000443,merch_0004,upi,1047.64,15,33,846.41,0.0292,1,0
txn_000444,merch_0085,card,416.0,16,25,545.8,0.1156,0,0
txn_000445,merch_0174,wallet,1250.64,7,22,1739.23,0.1715,1,0
txn_000446,merch_0033,wallet,122.91,1,18,316.95,0.0116,0,0
txn_000447,merch_0192,card,1691.03,15,33,1299.88,0.1916,1,0
txn_000448,merch_0054,card,5600.19,3,25,4156.96,0.1243,0,0
txn_000449,merch_0118,wallet,3751.41,19,20,4071.45,0.3553,1,0
txn_000450,merch_0170,card,534.56,16,23,403.14,0.9928,1,0
txn_000451,merch_0157,upi,1776.15,2,16,2011.0,0.0539,0,0
txn_000452,merch_0113,card,4809.81,14,34,18924.25,0.311,0,0
txn_000453,merch_0144,upi,1451.78,11,27,1315.72,0.0464,0,0
txn_000454,merch_0025,card,1154.08,8,21,1293.17,0.1307,0,0
txn_000455,merch_0135,card,7300.0,13,27,7399.58,0.2369,0,0
txn_000456,merch_0046,card,712.06,12,19,561.12,0.0382,0,0
txn_000457,merch_0112,upi,926.78,10,28,1063.08,0.2817,0,0
txn_000458,merch_0075,upi,5141.88,0,19,2543.48,0.0347,0,0
txn_000459,merch_0071,card,6724.06,2,16,6182.65,0.243,0,0
txn_000460,merch_0088,netbanking,515.68,9,19,596.08,0.2707,0,0
txn_000461,merch_0045,card,633.57,9,22,420.77,0.1291,0,0
txn_000462,merch_0195,upi,1758.26,20,34,1630.89,0.3815,0,0
txn_000463,merch_0032,wallet,2135.63,16,18,1096.9,0.1099,0,0
txn_000464,merch_0000,wallet,1854.62,11,25,1939.07,0.0558,1,0
txn_000465,merch_0146,upi,285.18,13,7,274.3,0.1405,0,0
txn_000466,merch_0030,upi,317.27,14,28,544.05,0.1381,1,0
txn_000467,merch_0141,netbanking,7970.42,14,25,4682.61,0.1385,1,0
txn_000468,merch_0052,netbanking,574.36,21,26,469.83,0.1848,1,0
txn_000469,merch_0047,wallet,3166.04,2,15,3617.08,0.0145,0,0
txn_000470,merch_0068,wallet,1108.17,7,24,1570.13,0.1226,0,0
txn_000471,merch_0104,card,399.11,8,32,837.64,0.0195,0,0
txn_000472,merch_0089,card,2290.72,14,20,1980.55,0.0292,0,0
txn_000473,merch_0189,upi,39.73,20,28,158.42,0.3112,0,0
txn_000474,merch_0193,upi,408.15,9,23,227.68,0.1846,0,0
txn_000475,merch_0191,card,931.77,14,29,3249.84,0.0577,0,0
txn_000476,merch_0197,card,1186.05,13,18,1448.34,0.02,1,0
txn_000477,merch_0062,card,142.77,15,22,248.32,0.9567,0,0
txn_000478,merch_0072,netbanking,1063.16,11,17,919.21,0.2778,1,0
txn_000479,merch_0160,upi,345.6,15,20,376.76,0.18,0,0
txn_000480,merch_0168,card,966.55,8,21,746.98,0.1809,0,0
txn_000481,merch_0088,upi,83.46,16,14,548.01,0.1085,0,0
txn_000482,merch_0175,upi,2229.48,9,23,2814.42,0.1436,0,0
txn_000483,merch_0012,netbanking,2205.68,4,32,1627.01,0.087,1,0
txn_000484,merch_0072,card,1305.76,1,11,944.21,0.0932,1,0
txn_000485,merch_0076,wallet,10.0,14,31,1331.52,0.8463,0,0
txn_000486,merch_0158,upi,300.15,4,30,260.0,0.1903,0,1
txn_000487,merch_0067,card,1567.4,16,25,3967.03,0.0904,0,0
txn_000488,merch_0097,upi,1126.69,20,32,1584.7,0.1048,0,0
txn_000489,merch_0124,upi,1923.58,19,30,2372.12,0.2348,0,0
txn_000490,merch_0101,netbanking,1275.62,10,25,585.29,0.3006,0,0
txn_000491,merch_0131,card,576.26,17,37,1122.37,0.041,0,0
txn_000492,merch_0101,wallet,108.81,18,22,607.79,0.0815,0,0
txn_000493,merch_0018,upi,443.41,14,30,327.45,0.1838,0,0
txn_000494,merch_0197,netbanking,1297.94,12,20,1373.88,0.1209,1,0
txn_000495,merch_0081,upi,2774.86,9,38,1781.88,0.2282,0,0
txn_000496,merch_0140,wallet,1279.47,15,20,1285.83,0.2403,0,0
txn_000497,merch_0022,upi,1667.21,14,25,1284.99,0.0704,0,0
txn_000498,merch_0082,upi,6502.15,14,30,6047.4,0.2623,1,0
txn_000499,merch_0108,card,1814.97,12,25,1438.56,0.1598,0,0
txn_000500,merch_0074,wallet,72.1,11,18,54.29,0.0996,0,0
txn_000501,merch_0128,upi,1112.46,14,23,1121.73,0.0872,1,0
txn_000502,merch_0087,upi,2149.36,10,23,1440.62,0.2378,0,0
txn_000503,merch_0053,netbanking,1847.59,12,20,2126.08,0.0296,0,0
txn_000504,merch_0198,upi,1326.23,16,25,1328.31,0.038,1,1
txn_000505,merch_0088,upi,110.05,17,19,514.54,0.3356,0,0
txn_000506,merch_0142,upi,113.92,15,18,164.88,0.0808,1,0
txn_000507,merch_0064,upi,1113.17,16,36,3163.08,0.071,0,0
txn_000508,merch_0075,wallet,4766.96,12,29,3312.92,0.5414,0,0
txn_000509,merch_0198,netbanking,2324.22,9,31,1168.22,0.1644,1,0
txn_000510,merch_0142,card,127.4,16,18,157.31,0.0027,1,0
txn_000511,merch_0148,wallet,1244.59,19,17,2253.13,0.2805,0,0
txn_000512,merch_0146,card,111.76,11,20,225.87,0.132,0,0
txn_000513,merch_0059,upi,3825.78,12,18,3495.52,0.0348,0,0
txn_000514,merch_0092,upi,306.8,16,29,491.78,0.2365,0,0
txn_000515,merch_0160,upi,234.63,10,16,360.93,0.3296,0,0
txn_000516,merch_0048,upi,2668.19,10,33,1463.43,0.2405,0,0
txn_000517,merch_0034,wallet,2586.51,10,22,3266.74,0.8684,1,1
txn_000518,merch_0171,netbanking,520.47,14,23,451.34,0.0658,0,0
txn_000519,merch_0101,upi,682.84,7,18,625.64,0.3111,0,0
txn_000520,merch_0010,card,203.51,16,21,624.4,0.1209,1,0
txn_000521,merch_0098,card,199.65,18,25,1065.0,0.221,0,0
txn_000522,merch_0199,wallet,320.11,9,37,318.38,0.0502,0,0
txn_000523,merch_0109,wallet,1662.91,12,22,1028.18,0.0396,0,0
txn_000524,merch_0073,card,7928.52,1,24,6675.68,0.1365,1,0
txn_000525,merch_0193,netbanking,323.31,20,30,264.09,0.341,0,0
txn_000526,merch_0173,card,1104.51,22,14,1810.75,0.2533,0,0
txn_000527,merch_0008,card,922.04,15,23,666.65,0.0229,0,0
txn_000528,merch_0002,upi,3279.17,12,26,2087.58,0.0949,0,0
txn_000529,merch_0084,upi,251.91,16,20,389.17,0.0206,1,0
txn_000530,merch_0025,card,1559.31,15,25,1201.06,0.1158,0,0
txn_000531,merch_0071,upi,1070.05,3,16,6354.26,0.0729,0,0
txn_000532,merch_0047,upi,5465.21,15,13,3877.46,0.1603,0,0
txn_000533,merch_0193,card,174.99,18,22,232.63,0.0414,0,0
txn_000534,merch_0197,upi,405.63,4,17,1135.4,0.1933,1,0
txn_000535,merch_0155,card,554.16,20,18,486.57,0.1953,0,0
txn_000536,merch_0116,card,277.91,7,29,1031.69,0.293,0,0
txn_000537,merch_0153,wallet,1677.9,11,23,1243.96,0.1293,0,0
txn_000538,merch_0152,card,283.33,9,23,547.89,0.0894,0,0
txn_000539,merch_0011,upi,136.55,3,6,655.53,0.0368,0,0
txn_000540,merch_0132,card,315.35,18,15,267.33,0.4735,0,0
txn_000541,merch_0047,netbanking,3526.02,14,22,4354.79,0.1637,0,0
txn_000542,merch_0036,wallet,2589.65,3,22,1375.55,0.1272,0,0
txn_000543,merch_0043,upi,253.93,16,31,704.39,0.2016,0,0
txn_000544,merch_0014,upi,197.26,17,30,119.54,0.0635,0,0
txn_000545,merch_0042,wallet,344.37,11,35,1024.64,0.0989,0,0
txn_000546,merch_0175,upi,3837.38,12,18,3375.66,0.0816,0,1
txn_000547,merch_0086,card,4635.3,16,22,2978.93,0.3303,1,0
txn_000548,merch_0069,upi,594.84,21,169,493.05,0.0825,0,0
txn_000549,merch_0045,upi,280.33,18,15,425.88,0.0696,0,0
txn_000550,merch_0107,upi,666.15,14,237,1381.61,0.184,1,1
txn_000551,merch_0122,upi,1003.41,2,25,6561.43,0.2799,1,0
txn_000552,merch_0170,card,738.3,8,26,335.35,0.2972,1,0
txn_000553,merch_0020,wallet,5609.86,15,23,5980.93,0.0996,0,0
txn_000554,merch_0150,upi,589.85,16,27,1332.17,0.1785,0,0
txn_000555,merch_0106,netbanking,6065.2,21,22,9686.82,0.0941,1,1
txn_000556,merch_0079,upi,107.67,3,12,89.77,0.1399,0,0
txn_000557,merch_0046,card,504.47,10,11,656.44,0.0657,0,0
txn_000558,merch_0116,upi,213.45,17,30,907.84,0.1506,0,0
txn_000559,merch_0123,wallet,303.32,20,18,217.94,0.1807,1,0
txn_000560,merch_0142,netbanking,189.5,19,14,142.23,0.8296,1,0
txn_000561,merch_0024,card,1114.96,19,25,530.69,0.8312,1,1
txn_000562,merch_0035,netbanking,348.07,11,31,241.64,0.0387,0,0
txn_000563,merch_0050,card,10.0,3,17,1560.19,0.1408,0,0
txn_000564,merch_0014,wallet,199.06,19,37,124.81,0.9109,0,0
txn_000565,merch_0067,card,6099.58,21,33,3644.15,0.0861,0,0
txn_000566,merch_0020,wallet,4489.85,9,194,7120.29,0.1281,0,1
txn_000567,merch_0140,card,1243.01,15,23,1422.96,0.0637,0,0
txn_000568,merch_0018,upi,437.02,16,20,316.6,0.0663,0,0
txn_000569,merch_0033,card,159.08,17,17,295.57,0.0391,0,0
txn_000570,merch_0077,upi,669.8,10,26,743.75,0.1187,0,0
txn_000571,merch_0124,card,3511.61,12,23,2073.56,0.2439,0,0
txn_000572,merch_0195,card,2215.32,19,34,1634.71,0.6047,0,0
txn_000573,merch_0116,card,760.61,12,19,956.88,0.0649,0,0
txn_000574,merch_0051,upi,1112.16,2,33,785.48,0.2375,0,0
txn_000575,merch_0026,upi,317.84,15,22,277.99,0.204,0,0
txn_000576,merch_0156,card,11195.4,13,25,10403.5,0.1396,0,0
txn_000577,merch_0155,wallet,351.76,20,24,454.96,0.152,0,0
txn_000578,merch_0034,upi,2934.76,16,20,3045.83,0.0716,1,0
txn_000579,merch_0135,upi,5119.37,18,18,6881.78,0.1296,0,0
txn_000580,merch_0143,card,10.0,14,25,1446.21,0.8555,0,0
txn_000581,merch_0105,card,1521.14,14,34,1560.87,0.0974,0,0
txn_000582,merch_0163,upi,382.44,7,22,351.81,0.0241,0,0
txn_000583,merch_0157,upi,2086.16,19,218,1972.69,0.3216,0,0
txn_000584,merch_0145,upi,3998.52,9,22,2999.08,0.142,0,0
txn_000585,merch_0001,wallet,637.54,13,18,976.08,0.0414,0,0
txn_000586,merch_0176,upi,886.38,19,22,1080.01,0.3531,1,0
txn_000587,merch_0076,upi,1592.3,7,37,1035.95,0.0663,0,0
txn_000588,merch_0131,upi,747.25,10,26,1055.23,0.9892,0,0
txn_000589,merch_0089,upi,2125.9,19,25,1964.5,0.1919,0,0
txn_000590,merch_0088,netbanking,447.71,11,15,609.37,0.074,0,0
txn_000591,merch_0093,upi,642.81,11,22,698.38,0.0319,0,0
txn_000592,merch_0006,upi,10148.37,21,28,7364.97,0.2176,0,0
txn_000593,merch_0094,card,531.7,11,23,618.35,0.0347,0,0
txn_000594,merch_0107,upi,1708.42,14,35,1218.16,0.0883,1,0
txn_000595,merch_0073,upi,2463.76,14,24,7691.52,0.2709,1,0
txn_000596,merch_0038,netbanking,36.44,17,25,218.66,0.1263,0,0
txn_000597,merch_0140,netbanking,380.82,14,15,1634.89,0.1963,0,0
txn_000598,merch_0158,wallet,146.34,19,29,239.81,0.0462,0,0
txn_000599,merch_0070,netbanking,2669.44,0,23,1665.5,0.2934,0,0
txn_000600,merch_0190,card,635.97,11,15,581.73,0.0826,0,0
txn_000601,merch_0055,upi,1955.97,14,33,3107.28,0.052,0,0
txn_000602,merch_0169,netbanking,575.18,19,204,462.51,0.0866,0,0
txn_000603,merch_0188,netbanking,600.6,19,25,445.75,0.2109,0,0
txn_000604,merch_0041,netbanking,586.32,18,27,1196.86,0.3337,1,0
txn_000605,merch_0183,card,4252.59,3,28,1739.18,0.0454,0,0
txn_000606,merch_0035,upi,276.34,7,210,287.8,0.462,0,1
txn_000607,merch_0083,netbanking,704.35,18,18,630.53,0.0354,0,0
txn_000608,merch_0195,card,2196.55,1,31,1643.51,0.1561,0,0
txn_000609,merch_0117,wallet,337.08,11,27,262.24,0.0545,0,0
txn_000610,merch_0006,upi,4957.48,3,41,7928.13,0.0381,0,0
txn_000611,merch_0053,upi,3789.81,13,34,2421.03,0.3719,0,0
txn_000612,merch_0128,upi,1025.38,19,22,1276.54,0.2339,1,0
txn_000613,merch_0171,netbanking,589.04,10,29,457.08,0.1991,0,0
txn_000614,merch_0119,upi,1952.42,3,26,2551.4,0.2475,0,0
txn_000615,merch_0172,upi,788.24,16,21,913.12,0.1509,0,0
txn_000616,merch_0105,wallet,3546.43,18,33,1732.68,0.27,0,0
txn_000617,merch_0046,upi,596.24,13,23,537.72,0.1514,0,0
txn_000618,merch_0122,netbanking,5818.18,11,26,5916.72,0.1441,1,0
txn_000619,merch_0140,upi,1570.48,20,103,1382.55,0.2336,0,1
txn_000620,merch_0118,netbanking,8431.0,13,26,3844.43,0.221,1,0
txn_000621,merch_0149,card,2741.97,16,22,1742.58,0.0652,0,0
txn_000622,merch_0117,wallet,444.29,16,25,245.04,0.2208,0,0
txn_000623,merch_0020,wallet,13638.13,18,25,6759.7,0.0126,0,0
txn_000624,merch_0136,upi,280.25,3,21,454.86,0.0518,0,0
txn_000625,merch_0025,upi,1621.4,11,25,1080.86,0.196,0,0
txn_000626,merch_0008,upi,646.54,23,25,610.75,0.044,0,0
txn_000627,merch_0014,card,62.65,19,38,137.41,0.2045,0,0
txn_000628,merch_0009,wallet,2534.13,4,29,2303.21,0.1331,0,0
txn_000629,merch_0121,card,309.17,21,26,381.99,0.3631,0,0
txn_000630,merch_0120,card,5161.94,10,30,2462.23,0.0353,0,0
txn_000631,merch_0124,upi,1706.61,14,169,2183.62,0.0598,0,1
txn_000632,merch_0169,netbanking,368.06,20,32,417.35,0.1705,0,0
txn_000633,merch_0071,wallet,12042.12,15,22,6258.59,0.234,0,1
txn_000634,merch_0151,upi,1621.98,4,25,1550.27,0.2323,0,0
txn_000635,merch_0048,card,2378.39,18,26,1825.35,0.1139,0,0
txn_000636,merch_0153,upi,1732.66,16,24,1501.28,0.0909,0,0
txn_000637,merch_0090,card,1535.48,14,23,1208.25,0.2908,1,0
txn_000638,merch_0036,card,1211.21,19,25,1502.2,0.0681,0,0
txn_000639,merch_0067,upi,4672.56,9,40,4170.02,0.0958,0,0
txn_000640,merch_0049,upi,124.44,18,32,149.15,0.0609,1,0
txn_000641,merch_0151,upi,1171.23,2,26,1460.93,0.0009,0,0
txn_000642,merch_0018,card,351.58,12,26,350.28,0.0788,0,0
txn_000643,merch_0099,card,1347.94,3,33,781.18,0.1841,1,0
txn_000644,merch_0059,upi,4123.5,10,26,3592.77,0.0539,0,0
txn_000645,merch_0166,netbanking,3677.85,8,19,2579.54,0.0541,0,0
txn_000646,merch_0088,card,581.21,15,13,654.2,0.1903,0,0
txn_000647,merch_0145,upi,889.92,12,20,3039.79,0.0962,0,0
txn_000648,merch_0146,upi,121.39,7,12,220.43,0.129,0,0
txn_000649,merch_0163,netbanking,345.34,21,15,379.4,0.089,0,0
txn_000650,merch_0182,wallet,130.02,21,22,270.88,0.1534,0,0
txn_000651,merch_0068,upi,1341.3,4,17,1681.16,0.0513,0,0
txn_000652,merch_0174,upi,1095.82,12,15,1707.37,0.3708,1,0
txn_000653,merch_0048,upi,1326.94,12,172,1728.16,0.0953,0,0
txn_000654,merch_0107,card,1999.62,15,41,1395.02,0.0026,1,0
txn_000655,merch_0160,upi,330.27,1,16,297.02,0.2096,0,0
txn_000656,merch_0118,upi,5797.89,20,22,4848.38,0.1444,1,0
txn_000657,merch_0148,card,2222.64,13,20,1916.57,0.1249,0,0
txn_000658,merch_0149,card,2333.71,14,26,1754.16,0.0418,0,0
txn_000659,merch_0175,upi,3934.37,11,20,2918.23,0.0261,0,0
txn_000660,merch_0036,upi,929.61,14,20,1421.17,0.1268,0,0
txn_000661,merch_0142,card,335.98,13,13,164.36,0.0318,1,0
txn_000662,merch_0162,upi,3285.92,13,26,4124.77,0.198,0,0
txn_000663,merch_0198,upi,1308.05,2,26,1294.35,0.03,1,0
txn_000664,merch_0159,wallet,2719.21,12,28,2742.71,0.1724,1,0
txn_000665,merch_0010,upi,782.13,12,18,588.01,0.1291,1,0
txn_000666,merch_0137,card,956.26,1,19,633.37,0.0805,0,0
txn_000667,merch_0077,wallet,466.05,16,24,771.89,0.2281,0,0
txn_000668,merch_0076,upi,1565.96,18,37,1251.29,0.0528,0,0
txn_000669,merch_0184,upi,1023.96,16,24,728.86,0.1863,0,0
txn_000670,merch_0152,card,485.0,20,29,510.07,0.5344,0,0
txn_000671,merch_0001,wallet,844.2,12,31,871.03,0.2557,0,0
txn_000672,merch_0063,wallet,136.29,11,16,296.92,0.2475,0,0
txn_000673,merch_0034,netbanking,3519.73,13,204,3191.04,0.1321,1,0
txn_000674,merch_0006,upi,4810.76,11,32,6360.3,0.0884,0,0
txn_000675,merch_0084,card,471.58,13,10,472.29,0.4026,1,0
txn_000676,merch_0145,upi,2702.28,15,18,2572.96,0.2987,0,0
txn_000677,merch_0066,card,256.21,7,18,1095.87,0.1559,0,0
txn_000678,merch_0041,upi,765.4,19,21,1404.91,0.028,1,0
txn_000679,merch_0117,upi,324.8,13,30,272.71,0.1352,0,0
txn_000680,merch_0124,netbanking,1539.32,11,24,2505.56,0.3413,0,0
txn_000681,merch_0166,card,2405.37,11,19,3034.31,0.0954,0,0
txn_000682,merch_0168,upi,559.91,12,16,904.83,0.137,0,0
txn_000683,merch_0023,upi,151.69,14,16,217.91,0.0171,0,0
txn_000684,merch_0187,netbanking,1826.12,18,20,1056.77,0.0214,0,0
txn_000685,merch_0045,netbanking,204.64,8,13,460.95,0.1885,0,0
txn_000686,merch_0018,upi,612.72,18,23,324.38,0.0273,0,0
txn_000687,merch_0067,upi,2987.24,10,27,3276.88,0.0667,0,0
txn_000688,merch_0101,upi,404.38,9,22,668.49,0.0172,0,0
txn_000689,merch_0041,wallet,1586.16,22,25,1279.2,0.0613,1,0
txn_000690,merch_0031,card,10397.73,21,27,9237.32,0.1108,0,0
txn_000691,merch_0166,card,2751.5,4,28,3353.0,0.1947,0,0
txn_000692,merch_0108,card,1627.25,14,19,1654.48,0.1316,0,1
txn_000693,merch_0035,upi,256.49,18,32,248.1,0.5151,0,0
txn_000694,merch_0096,netbanking,1385.71,13,36,1738.71,0.1138,1,0
txn_000695,merch_0163,card,617.65,8,27,355.47,0.2434,0,0
txn_000696,merch_0130,upi,26.73,20,188,150.07,0.051,0,0
txn_000697,merch_0072,upi,695.93,20,16,1191.68,0.1699,1,0
txn_000698,merch_0135,card,5084.26,0,21,7442.89,0.2878,0,0
txn_000699,merch_0096,wallet,687.03,14,32,1688.59,0.2583,1,0
txn_000700,merch_0122,upi,6119.55,7,33,6493.41,0.1757,1,0
txn_000701,merch_0069,netbanking,645.88,14,17,437.88,0.1191,0,0
txn_000702,merch_0168,netbanking,156.7,9,20,870.3,0.0732,0,0
txn_000703,merch_0195,upi,1307.25,2,30,1666.48,0.3273,0,0
txn_000704,merch_0012,upi,1220.97,15,35,1605.96,0.0355,1,0
txn_000705,merch_0048,upi,1478.8,15,28,1600.49,0.0467,0,0
txn_000706,merch_0059,card,2126.3,17,19,3819.51,0.0363,0,0
txn_000707,merch_0129,upi,529.95,17,14,671.49,0.0421,0,0
txn_000708,merch_0187,upi,549.34,10,24,956.41,0.1194,0,0
txn_000709,merch_0004,card,720.96,7,34,820.39,0.8731,1,0
txn_000710,merch_0171,card,94.06,7,22,416.63,0.8094,0,0
txn_000711,merch_0026,upi,229.84,18,17,291.09,0.0686,0,0
txn_000712,merch_0159,upi,1823.69,9,21,2660.07,0.1642,1,1
txn_000713,merch_0148,card,1777.52,16,15,1873.27,0.1222,0,0
txn_000714,merch_0007,card,3076.7,8,34,3122.54,0.1202,0,0
txn_000715,merch_0199,netbanking,274.38,2,28,302.06,0.1094,0,0
txn_000716,merch_0049,upi,179.07,3,28,117.91,0.0937,1,0
txn_000717,merch_0066,netbanking,803.14,19,11,956.31,0.2621,0,0
txn_000718,merch_0043,card,1009.82,9,41,707.09,0.2573,0,0
txn_000719,merch_0124,card,3673.27,17,22,1990.85,0.2046,0,0
txn_000720,merch_0057,card,854.12,9,23,789.54,0.0014,0,0
txn_000721,merch_0002,upi,2367.11,2,206,2074.89,0.2792,0,1
txn_000722,merch_0085,upi,721.21,16,41,618.37,0.1061,0,0
txn_000723,merch_0069,card,591.41,1,20,555.37,0.0502,0,0
txn_000724,merch_0129,card,821.07,15,23,574.51,0.0898,0,0
txn_000725,merch_0171,card,558.77,10,28,410.73,0.0807,0,0
txn_000726,merch_0001,upi,1289.01,2,29,829.8,0.2504,0,0
txn_000727,merch_0101,wallet,679.32,9,26,705.75,0.242,0,0
txn_000728,merch_0034,card,3352.58,9,23,3303.45,0.0724,1,0
txn_000729,merch_0097,upi,1703.55,20,32,1604.82,0.1909,0,0
txn_000730,merch_0029,upi,263.59,12,18,685.36,0.073,0,0
txn_000731,merch_0115,netbanking,2295.76,2,19,1501.75,0.1091,1,0
txn_000732,merch_0007,netbanking,965.16,0,23,2484.28,0.3899,0,0
txn_000733,merch_0149,card,1952.28,15,193,1608.18,0.3837,0,1
txn_000734,merch_0043,wallet,870.1,3,28,815.09,0.0501,0,0
txn_000735,merch_0185,upi,2169.35,11,16,2951.6,0.1022,1,0
txn_000736,merch_0035,upi,285.87,12,28,253.63,0.1142,0,0
txn_000737,merch_0196,wallet,434.94,19,34,395.33,0.3021,0,0
txn_000738,merch_0076,wallet,577.42,15,30,1073.7,0.1131,0,0
txn_000739,merch_0030,card,939.92,21,31,477.6,0.1108,1,0
txn_000740,merch_0046,netbanking,654.06,13,14,580.17,0.3841,0,0
txn_000741,merch_0054,upi,8254.66,7,20,3273.69,0.1799,0,0
txn_000742,merch_0105,netbanking,2514.04,9,19,1731.82,0.013,0,1
txn_000743,merch_0189,upi,183.0,18,14,202.17,0.2359,0,1
txn_000744,merch_0157,upi,1183.82,10,216,2025.26,0.077,0,0
txn_000745,merch_0120,upi,2665.11,9,15,2779.04,0.0636,0,0
txn_000746,merch_0054,upi,4068.65,8,22,3772.0,0.0557,0,0
txn_000747,merch_0143,upi,2528.53,12,17,1223.53,0.0705,0,0
